DB,OB,HD,HC,HBP,SMK,COPD,ASM,Stroke,POP,City,LAT,LONG
11.9,35.2,8.4,28.9,32.4,18.4,9.2,9.6,4.1,"3,166",PA,41.40155637,-75.66673636
14.2,30.7,7,35.7,34.5,28.4,6.9,11.2,4.2,"3,730",PA,40.34546095,-75.91336386
11,43,10,30.9,34.1,27.7,8.3,10.6,3.1,"2,539",PA,40.33438786,-75.91630802
11.7,37.9,9.4,32.3,32.2,33.6,10.1,10.8,4.4,"2,071",PA,40.31936721,-75.95074035
19.9,35.3,5.9,36.7,37,25.3,8.3,11.4,5.6,"2,975",PA,41.42510897,-75.64960415
13.5,35.9,10.1,33,27.6,25.3,9.2,10.5,3.5,"3,201",PA,40.33324775,75.93508809
12.1,34.9,8.1,37.9,34.1,24.8,9.9,11.7,3.2,"2,215",PA,41.41374944,-75.68533352
9.9,50.2,7.3,30.8,19.6,26.4,7.3,11.7,5.9,"1,489",PA,41.41569154,-75.69377621
17.8,34.3,9,33.7,34.1,28.5,9.8,11.6,4.2,"3,970",PA,40.35498744,-75.9481089
13.8,46.2,4.7,34.2,32.5,24.4,12.1,10.4,3.9,"4,453",PA,41.40539649,-75.65485258
9.6,46.8,5.6,35.5,29.4,21.6,7.7,10.2,3.4,"4,196",PA,40.35154672,-75.91069988
13,42.8,6.4,31.9,30.5,29.5,8.2,11.5,3.6,"2,592",PA,41.44014139,-75.64952642
14.2,39.9,7.2,38.3,36.9,30.2,11.3,11.1,4.2,"2,172",PA,40.36090658,-75.93907281
11.7,35.8,8.3,35.1,35.2,19,9.5,11.1,4.9,"3,060",PA,41.36516564,-75.64939318
13.5,28.9,6.9,34.8,32.7,28.6,7,12.2,4.1,"4,494",PA,40.3461184,-75.91918256
16.4,43.3,7.4,35.4,44.4,25.3,9.5,11.5,3.4,"4,181",PA,40.32614681,75.9065455
13.2,32,8.8,32.9,37.4,27.1,10,11.4,3.8,"4,170",PA,41.41484771,75.65353821
10.1,35.8,6,22.2,37,27.6,8.4,11.3,3,"3,248",PA,40.34597446,-75.93571509
17.4,44.9,8.6,35,29.6,22.6,8.8,9.8,5.6,"3,330",PA,40.32266775,-75.94241011
9,26,6.7,31.6,24.9,13.7,7.6,12,2.5,"4,315",RI,41.8371082,-71.40842207
8.5,34.6,5.7,31.9,27.4,20.4,7.5,13.3,2.9,"2,895",RI,41.81364154,-71.42591827
9.4,34.2,4.4,31.7,33.5,17,7.1,12.2,3.5,"5,179",RI,41.76604767,-71.50380467
10.5,38.5,5.8,32.7,37.9,13.9,4.4,11.6,2.8,"4,470",RI,41.87555883,-71.41383213
8.5,34.1,6.2,31.8,39.9,24.6,3.1,11.9,3.8,"2,525",RI,41.75926676,71.41275709
10.2,37.8,6.8,41.8,31.4,16.5,7.4,11.7,3,"7,344",RI,41.79334572,-71.46208215
9.1,36.4,4.4,31.6,29.3,17.8,5.7,13,2.5,"4,132",RI,41.85119412,-71.40147582
7.1,32.2,4.6,35,23.9,18.5,6.1,11.5,2,"6,323",RI,41.83094139,-71.46297018
9.1,32.5,5.7,32.6,34.5,21.4,7.6,11.1,3.3,"4,286",RI,41.69767445,-71.35619274
13.2,21.2,5.5,27.1,32.9,20,6.5,12.6,3.3,"3,868",RI,41.7705967,-71.38820304
10.9,29.2,6,27.7,32.5,13,7.8,15,2.4,"3,611",RI,41.89356446,-71.34686418
10.6,36.2,5.4,31.6,28.9,20.1,6.8,11,2.7,"4,768",RI,41.76652606,-71.43836281
8.6,28.3,5.6,36.4,28.8,18.3,6.7,13,2.7,3,RI,41.72271944,-71.42867447
7.3,26.4,6,32.9,29.3,19.5,6.7,11.7,2.2,"3,999",RI,41.89240259,-71.3638682
9.6,30.5,5.9,14.1,32.3,12.7,6.3,11.9,3.8,"3,601",RI,41.70732567,-71.44159103
14.5,27.2,7.4,30,29.7,18.8,7.8,14.8,2.2,"2,671",RI,41.81368366,-71.41718195
8.5,34.2,5,29.2,27.1,17.4,6.8,11.1,2.2,"5,307",RI,41.83750205,-71.43767774
3.4,27.2,5.3,30.5,33.5,17.3,6.9,11.5,4.1,"2,799",RI,41.77550206,-71.44266992
10,38.6,6.3,31,30.9,15.6,7.2,11.2,5,"3,070",RI,41.87502214,71.35972221
9.9,28.7,5.4,31.1,28.2,16.8,5.8,12.9,3.1,"6,799",RI,41.67835201,-71.46695925
15,31.2,5.4,28.8,32.6,16.9,10.7,12.4,2.9,"5,559",RI,41.82144051,-71.44516088
10.2,30.9,7.5,34,32,15.5,6.3,10.8,3.2,"5,052",RI,41.79704097,-71.44455681
10.1,34.8,5,28.7,36.5,15.4,5.8,13.9,2.4,"4,769",RI,41.84478089,-71.38418855
11.3,34.6,5.8,30.9,32.8,11.3,7.2,12.2,3.21,"6,452",RI,41.79449674,-71.4191443
6.7,33.8,5.5,35.3,24.6,22.6,4.7,11.3,3.3,"3,289",RI,41.88298967,-71.37565156
14,30.2,6.8,35.3,31.5,16.9,6.6,12.8,2.7,"4,772",RI,41.73956653,-71.38791791
8.9,31.4,5.9,25.1,34.9,12.8,7.3,12.8,2.2,"6,092",RI,41.85408462,-71.43553179
7.5,29.2,4.9,31,31.4,26.1,8.5,12.9,3.2,"6,693",RI,41.80637217,71.43455488
9.2,30.8,3.9,31.5,33.5,23.4,5.5,11.7,2.8,"3,270",RI,41.84406758,-71.39893746
3,27.3,4.8,29.8,14.6,18.1,6,13,3.1,"4,700",RI,41.78108203,-71.39578933
8.8,27.7,5.3,30.4,34.1,16.7,8,12.8,3,"3,749",RI,41.86084408,71.39004822
13.8,40.5,7.8,31.2,26.9,13.6,7.1,10.3,3.5,"4,472",RI,41.87756348,1.399514623
7.4,31.9,1.9,23.8,31.8,21,7.3,11.3,3,"3,031",RI,41.82857323,-71.39679656
10.81,41.4,5.5,29.9,32.1,20.1,7.4,12,2.7,"2,456",RI,41.81929964,-71.43489548
11.1,37.4,6.8,32.3,32,16.5,9.1,10.7,3,"5,591",RI,41.78662157,-71.48635546
10.9,30.8,6.2,35.8,25.1,21.8,6.9,13.5,3.2,"1,877",RI,41.87018282,-71.3449379
10.9,39.2,6.5,22.8,29.1,7.3,7.5,12.5,1,"2,399",RI,41.8889345,-71.35935647
11.5,28.9,6.1,25.8,35.4,15.3,6.5,13.2,3.8,"5,303",RI,41.78398161,-71.41226524
10.8,23.1,5.3,29.5,35.7,19.6,5.2,11.3,3.1,"2,575",RI,41.83560805,-71.44862938
8.5,31.8,5.8,15.9,31.9,20.1,6.7,12.3,2.2,"3,194",RI,41.7211535,-71.36744229
9.6,30.2,6.9,31.5,31.6,13.2,7.1,13.1,3.6,"3,693",RI,41.75274694,-71.47173521
7.9,42.9,6.4,29.1,23.8,13.9,7.7,9.74,2.7,"4,932",RI,41.75717301,-71.39381314
11.4,40.2,4,36.6,32.8,16.4,8.1,10.8,3.7,"4,569",RI,41.82439568,-71.41372838
16.6,34.9,5.2,29.7,36.3,24.6,7.6,12.5,2.8,"4,256",RI,41.8128295,-71.43585069
7.6,35.3,8.9,30.1,33.2,14,7.2,13.1,2.8,"3,583",RI,41.68707128,-71.48817624
10.2,35.8,5.8,31.2,33.5,15.5,7.7,12.7,3.2,"4,144",RI,41.70890417,-71.39576045
8.7,33.4,4.3,32.8,41.1,14.6,7.5,13.2,2.8,"6,760",RI,41.8431768,-71.45025062
9.8,38.8,5.9,27,33.7,19,7.7,9.6,2.9,"3,937",RI,41.72217328,-71.40993592
7.1,31.1,6,31.1,34.6,10.9,8.8,12.1,2.7,"5,772",RI,41.78314114,-71.44497918
8.6,31.6,5.3,31.6,27.6,15.9,6.1,12.1,3,"3,761",RI,41.80580193,71.41597008
11.5,32.6,5.7,31.8,35,17.97,8.4,12.4,2.7,"7,114",RI,41.8164941,-71.46141247
9.2,30.47,4.6,24.2,13.3,22.5,4.2,12.5,2.6,"5,777",RI,41.84466793,-71.42603753
10.5,31.6,6.2,29.9,30.8,15.9,5.4,11.6,4.2,"4,938",RI,41.86336431,-71.39899805
8.2,32,1.8,31.1,32.2,20.9,4.1,11.9,3,"5,937",RI,41.82883419,-71.40426255
6.1,32.5,4.7,31,39.5,13,9.3,11.5,2.9,"8,540",RI,41.81184093,-71.44747916
7.4,26.8,3.1,33,33.1,19.2,8.6,14.5,2.3,"2,984",RI,41.82936528,-71.42690269
9.5,40.6,3.9,32.6,35.1,22.1,7.2,11.2,3.7,"2,473",RI,41.81961201,-71.42542799
11.3,42,6.4,31.67,34.2,20.6,15.4,11.7,3.2,"4,852",RI,41.69203382,-71.39923887
14.2,28.3,6.9,30.4,35,20.8,7.4,10.8,3.2,"1,799",RI,41.86470262,-71.3829548
9,30.8,8.8,33,37,18.9,8.7,13.1,3.4,"4,167",RI,41.715435  -7,4874848184
11.3,30.6,6,27.9,28.2,15.9,6.4,11.3,3.5,"5,320",RI,41.74375165,-71.43237367
9.2,36.9,4,31,29.6,12.2,8.5,12.7,3.3,"5,064",RI,41.79274927,-71.38861499
8.6,28.9,4.6,32.3,31.9,17.8,5.7,10.9,3.1,"5,839",RI,41.82865331,-71.44987738
12.6,29.7,7.2,34.1,35.1,17.6,6.9,11.6,1,"4,716",RI,41.77270991,-71.46235439
8.5,30.3,7.2,32.8,35,18.5,7.6,11.7,3.8,"4,418",RI,41.86394817,-71.35418303
12,30.2,5.3,32.8,29.6,22,7.2,12.6,2.8,"2,678",RI,41.86564793,71.41077167
11.6,20.7,6.2,26.5,33.6,13.3,6.4,11.6,3.4,"3,660",RI,41.72479681,-71.3958071
9.7,36.3,6.9,32.7,30.3,19.9,6.7,13,2.7,"2,992",RI,41.75929578,-71.45072761
9.9,32.9,5.4,31.4,33.2,12.7,4.2,12.1,3.6,"2,317",RI,41.82383416,-71.42607363
9,28.9,6,31.3,34.5,17.3,8.5,11.8,4,"3,744",RI,41.80870948,-71.45844927
11.4,36.5,6.4,34,34.7,24.9,7.1,11.5,3,"3,987",RI,41.68788379,-71.41755372
11.3,30.1,5.8,32,48.3,21,8.4,12.6,4.7,"3,040",RI,41.79882537,-71.41004152
10.6,37.4,5.3,29.1,32.7,18.7,5.7,13.7,3.6,"2,973",RI,41.76875452,-71.4183935
9.1,24.4,12.8,29.6,22.5,12.6,5.4,11.1,4.1,"2,421",RI,41.87940336,-71.38555412
15,37.5,6.5,29.8,36.4,18.9,8.4,12.3,3.5,"3,360",RI,41.68602463,-71.44381835
10,32.5,6,26.3,35.8,15.3,6.5,11.8,3.7,"2,126",RI,41.65824768,-71.42684722
12.5,36.2,6.7,27.7,36.3,22.3,7.5,12,3,"3,098",RI,41.83680799,-71.42207026
10.9,34.1,6.2,33.9,34.9,21.5,3.3,12.2,3.4,"1,526",RI,41.67401603,-71.3789065
9.9,32.7,4.7,28.3,36,17.4,8.4,13,2.7,"6,991",RI,41.75748502,-71.52641206
9.4,35.6,5.7,30,23,18.2,7.3,11.3,2.3,"3,771",RI,41.88317678,-71.34663919
14.3,27.5,5.4,31.6,34,20.4,8.8,12.9,3.5,"3,109",RI,41.87223992,-71.37815072
8.6,29.5,4.5,32.5,32.4,22.7,6.1,11.4,3.4,"4,746",RI,41.83000811,71.43745765
8.4,29.8,3.8,29.8,33.8,13.4,5.1,11.4,2.8,"3,573",RI,41.81829147,-71.39507723
9,29,5.3,34.2,31,21,8.8,14.2,2.8,"2,258",RI,41.88731737,-71.37184539
12.3,32.1,6.1,26.8,31.4,23.2,9.7,11,2,"4,882",RI,41.86739653,-71.37004655
7.3,27.9,4,33.2,32.9,17.2,7.3,12.2,2.7,"4,474",RI,41.82976751,-71.38431487
8.9,29.8,4.1,26.5,29.5,15.2,7.4,11.3,2.9,"5,715",RI,41.74215361,-71.46204216
6.2,29,6.5,24.2,34.4,17.9,5.7,12,2.8,"1,665",RI,41.8087582,-71.40398574
7.3,31.3,6.2,31.1,34.9,23.2,8.7,11.4,2.2,"2,355",RI,41.89010586,-71.37592238
9,25.7,8.2,31.9,33.5,21.3,8.5,12.1,4.1,"5,515",RI,41.71528482,71.46336695
21,30.8,6.9,34.8,38.8,13.6,7.4,12.5,3.8,"2,727",RI,41.71088349,-71.4233665
8.5,36,7.1,24.4,32.6,20.8,7.4,10.6,3.4,"3,656",RI,41.74671825,-71.41345601
9.3,25.1,6.7,29,33.6,20.9,7.5,11.9,3.2,"4,096",RI,41.77087091,-71.47971376
10.1,30.7,6.6,35.4,33.8,19,7.3,12,2.8,"6,760",RI,41.85120969,-71.41807319
14,38.4,4.6,33,28.3,17,8.2,14.4,3.9,"2,994",RI,41.79338664,-71.43168776
10.7,30.1,5.7,31.9,31.5,21.3,5,12.8,3.3,"2,976",RI,41.88316003,-71.35932376
12.8,41.2,5.8,29,31.6,14.5,7.8,11.4,7.3,"4,607",RI,41.87327752,71.39315647
11.4,31.6,6.1,31.2,30.6,18.9,6.2,11.7,3.5,"6,714",RI,41.80364269,-71.42464478
9.4,31.6,4.7,31.4,33.8,20.8,6.6,11,1.8,"4,138",RI,41.77872886,71.42898684
7.8,42.6,5.6,39.8,32.9,14.1,6.7,9.1,1.8,"2,685",SC,34.93999081,-81.07981455
19.7,40.9,4.5,31.6,32,26,3.6,10.1,3.4,"1,747",SC,32.79769756,-80.02973541
6.2,47.6,8.2,34.9,55.8,16.1,3.8,9.9,2.4,"3,526",SC,32.80016091,-79.9443767
16.4,30.1,1.8,35.8,27.9,23.2,4.4,9,4.7,254,SC,34.05071453,-81.08348353
6.2,42.3,8,35.6,38.9,16.3,6.4,8.5,1.8,"1,548",SC,34.04229332,-81.00514684
9.5,25.5,7,30.2,29.9,24.1,4.7,8.3,3.21,"2,610",SC,34.00801348,-81.01315924
13.7,30.7,1.1,34.2,22,16.9,10.1,8,0.9,"2,133",SC,33.99489241,-80.92120031
12.8,37,4.5,28.8,39.8,15.1,5,13.8,3.5,"2,370",SC,34.08281498,-81.14964901
9.4,41.8,4.5,26.1,46.9,13.7,4.3,9.1,1.9,"2,197",SC,32.79986242,-79.86440086
10.81,28,4.9,31.2,34.8,17.8,6.6,9.74,1.9,"6,937",SC,34.95917153,-81.06242661
7.7,27.6,4.8,27.1,38.1,24.1,8.2,11.4,4.5,"1,835",SC,32.75371895,-79.92901015
5.9,27.2,8.5,30.8,17.4,13,6.4,9.8,2.5,"1,244",SC,32.85344586,-79.95474147
22,40.8,5.6,39.1,40.8,16.3,7.9,10.1,2,3,SC,32.91835018,-79.73863873
6.2,36.5,6.9,31.7,11.8,14.2,6,11.7,2.1,"3,289",SC,34.93271057,-81.03794941
22.6,28.4,3.9,31.6,33.1,15.2,4.2,12.1,3.7,"2,980",SC,33.98993037,-81.01735157
7.8,29.8,9.2,10.5,24.2,22.2,3.5,9.1,3.8,"2,148",SC,34.03245512,-81.03164249
10.8,33.1,1.1,24.8,33,15.4,1.8,10.6,1.6,871,SC,32.89889473,-80.0496714
2.2,22.9,3.8,36.1,22.2,14.1,4.3,8.8,0.5,"3,109",SC,32.92246862,-80.13616809
10.9,47.1,4.1,35.7,33.8,29.3,5,10.2,7,"1,278",SC,34.00622298,-81.00075148
7.1,38,2.9,30.6,28.6,13.7,5.5,10.7,3.1,441,SC,34.0768762,80.89109848
16.2,29.9,6.1,33.1,26.9,15.6,6.3,8,0.9,533,SC,34.94493874,81.1088641
19.8,36.7,2.2,38,44.8,22.9,8.8,9.1,2.3,"1,256",SC,32.78472595,-79.95097062
17.3,29.4,7.4,30.2,31,24.7,6.4,9.1,2.8,"6,048",SC,32.86713225,-80.05853752
13.9,24.5,2.8,30,52,13.9,7.2,10.9,3.21,"1,831",SC,34.09007611,-80.87027018
9.7,43.9,7.1,31.7,21.5,16.6,4.2,11.4,3.6,"2,825",SC,34.05749358,-81.02893858
11.1,28.1,7.9,27.7,41.1,24.2,5.5,12.3,4.2,285,SC,34.02819247,-80.99077305
9.1,24.5,3,34.9,27.9,17,6.3,8,2.6,"3,596",SC,32.75779734,-79.96245891
6.7,26.7,3.6,36.3,29.5,22.4,5.8,11.4,2.5,"2,281",SC,34.02183661,-81.05295064
9.5,32.6,7.2,37.9,32.6,17.97,5.4,11.1,0.8,"3,828",SC,34.92807256,-81.00597758
10.1,22.7,4.2,15.1,31.2,20.3,11.4,9,2.9,"2,957",SC,33.97988322,-81.002757
9.1,32.5,8,37.8,24.8,17.97,7.3,8.6,2.9,"1,494",SC,34.04086281,-81.03773701
8.2,30.47,4.5,30.4,27.5,21.2,3.7,8.4,2.9,"2,767",SC,32.77193546,-79.94016045
9.4,30.47,9.9,31.67,55.4,16,5.6,10.7,2.2,"2,648",SC,34.914819,-81.03425192
9.1,45.3,5.3,13.3,25.3,27.3,10.2,9.5,2.2,"4,199",SC,32.96071457,-80.096828
11,24.6,4,31,38.6,8.5,6.4,10.1,6.4,"5,424",SC,32.81761219,-80.02159802
8.9,30.1,4.8,38.9,52.9,12.1,3,9.4,3,"7,393",SC,32.85170444,-80.07560223
8.5,25.2,4.7,22.7,20.2,22.5,5.6,12.4,1.8,"4,035",SC,32.862118,-79.77147629
6.3,25.3,5.4,24,24.1,17.97,6.6,11.3,7,"3,259",SC,32.81844078,-80.04228468
8.1,30.3,6.3,32.2,21.6,18,6.3,8.7,2.5,"4,025",SC,32.84422224,-80.01596782
2.5,29.9,5.2,29.8,55.8,11.4,11.8,11.9,5.8,"3,090",SC,32.77659735,-79.97238901
8.4,26.6,1.5,31.2,31.4,12.4,6.6,8.5,1.9,"5,383",SC,33.98677525,-81.03403442
7.8,36.7,7.2,34.9,29.5,27.5,5.2,9.9,2.6,108,SC,34.03934943,-81.07472182
14.3,47.3,3.3,26.8,37.9,20.5,6.3,10.4,1.6,"2,610",SC,33.95861106,-80.94496662
10.81,48.7,5.6,29.1,32.9,15.2,6.7,11.9,3.8,38,SC,33.94922716,-80.97154858
9.3,42,3.3,13.7,26.7,45.5,4.1,10.7,2.4,"2,249",SC,32.79192854,-79.9443325
8.4,30.6,7.2,39.5,30.2,18.8,11.4,14.4,2.7,"4,437",SC,34.96006818,-81.02097843
8.8,41.1,3.1,22.3,35.3,20.9,5.8,8.4,5.3,151,SC,34.02800545,-81.10854682
12.9,32.8,7.2,32.3,37.3,26.2,4.9,10.9,2.2,"1,788",SC,34.95507896,-81.00347548
4.4,26.2,5.7,30.5,40.7,8.9,4,10.5,2.2,"2,681",SC,32.88847991,-79.99080413
8.5,21.3,2.7,28,29.3,11.2,6,12.9,5.7,"2,097",SC,34.01903477,-81.08116386
9.8,32.8,6,29.9,14.7,10.8,5.8,9,3,"2,443",SC,33.96988306,-80.93337344
8.7,26.8,4.1,32.9,59.1,16.6,8.9,11.1,2.5,"5,168",SC,32.74895808,-80.05158656
9.6,32.2,3.6,23.2,34.1,18.5,5.1,7.9,1.5,"5,925",SC,32.86140336,-79.91133653
8.7,35.9,4.7,30.3,27.2,12.7,5.9,9.74,3,"1,508",SC,34.11799694,80.82730043
6.6,23.7,3.3,33,53.6,23,8.9,10.7,7.9,"2,255",SC,34.10042706,-81.13037831
6.3,43.8,5.3,30.8,41,28,9.2,8.6,3,"6,749",SC,32.98026639,-80.06098507
20,32.9,10.4,36.8,33.2,22.9,5.6,12.4,2.1,953,SC,32.82457565,-79.96032297
16.1,33.3,6.6,33.5,45.3,23.9,4.3,8.2,2.8,"3,535",SC,34.01865402,-81.02044683
13.6,31.2,4.2,33.1,48.1,12.4,4.9,9,3.4,"4,952",SC,33.98579849,-80.9531924
10.7,31.4,5.3,29.8,28.8,23.4,9,8,2.6,"4,595",SC,32.7076402,-79.94185003
13.9,44.4,6.9,25.5,26.5,12.4,4.8,8.2,7.6,"1,363",SC,32.77079354,79.92586868
19.7,29.3,5,11.8,39.1,19.4,5,8.8,5.9,"3,172",SC,32.89197702,-80.08352413
10.2,27.7,10.5,26.6,34.2,16.7,5.8,8,0.7,685,SC,32.83943546,-79.9535092
10.81,30.2,3.5,13.1,31,11.6,4.4,9.74,2.6,"1,679",SC,32.833042,-79.86608556
6,44.4,4.4,11.7,32.3,19.5,6.5,9.4,2.9,"2,939",SC,32.78110184,-80.03617731
8.4,30.47,3.9,31.67,26.8,15.6,3.5,12.8,1.9,"3,497",SC,34.93461074,-80.96283265
15.6,27.7,4.6,31.3,30.3,20.4,10.2,8.5,5.8,"2,266",SC,32.92315518,-80.10157745
7.2,23.9,4.3,37,41.3,20.3,4.5,9.5,6.9,"2,846",SC,32.91607444,80.07234317
15,36,4.3,31.7,27.5,9.9,5.9,7.7,4.3,"3,694",SC,33.99349808,-80.99384277
8.1,24.3,4.2,33.3,28.3,16.6,5.8,9,3.9,"2,319",SC,32.83606727,-80.03931802
8.3,26.1,5.4,27.4,49.2,26,5.1,8.9,2.3,"2,233",SC,32.87719896,-79.98463739
11.8,33.5,5.8,20.6,27.5,13.8,8.2,9.1,2.7,"4,768",SC,32.79192386,-80.00814709
7.1,31.2,5.5,42,32.2,17.1,4.6,11.7,4.1,"2,467",SC,34.04974397,-81.02014619
10.81,30.3,9.5,35.9,25.2,8.8,4.2,11.8,7.9,"3,449",SC,34.06477187,-80.99745111
6.7,42.6,5.6,32.5,40.4,19.2,3.8,9.2,4.5,3,SC,34.08947402,-80.96612064
8.2,27.9,5.7,32.1,51.1,27.4,8.1,9.4,2.4,"1,089",SC,32.74315056,-79.99668934
17.9,24,7.8,30.8,41.2,13.7,3.9,8.7,0.7,"2,326",SC,34.9217779,-81.05072333
23.1,25.3,4.3,32.6,12.9,22.4,4.2,10.5,1.7,"2,806",SC,34.94098676,81.01614591
15.8,36.8,3.8,39.2,15.6,16.5,4.7,10.5,1.2,"19,727",SC,32.89664019,-79.79244312
11.9,37.9,6,40.6,23.8,11.1,4.9,8.7,2,"1,413",SC,32.79842436,79.92763289
7.1,39.7,3,24.2,36.5,17.8,10.9,10.2,1.7,"1,338",SC,34.97219634,-81.08438616
7.7,31.6,5.2,37.7,26.6,16.6,5,9.2,2.1,"2,683",SC,33.9963853,-81.0085151
8.4,27.2,5.6,27.7,16.5,24.7,6,12.5,0.7,2,SC,34.05639297,-81.11118435
7.8,28.4,3.2,26.5,40.4,17.3,2.7,12,2.2,"5,691",SC,32.80759944,-80.07826473
15.4,43.9,7.4,26.5,27.9,19.8,4.3,10.7,3.21,"2,762",SC,32.84684485,-79.98713298
18.2,44.9,1.2,31.7,40.8,13,4.8,8.7,3.9,"3,232",SC,33.99479728,-81.03800987
6.9,27.2,4.6,36.9,43.9,22.7,3.8,10.5,1.7,"1,736",SC,34.01786878,-81.04044555
7.5,30.47,3.7,38.4,52.6,23.3,4.1,13.4,2.8,307,SC,33.96776898,-81.00859
9.6,30.47,4.2,25.6,41.7,17.97,3.7,13.2,2.5,"6,359",SC,32.83596828,79.83806656
14.6,39.8,5,40.8,30.7,17.5,5.4,9.74,2,651,SC,34.0109039,-80.97532316
10.5,38.7,8.2,31.67,11.8,12.1,11.1,7.7,1.6,"3,736",SC,34.02300476,-81.00416882
6.7,44.3,3.4,36.4,37.1,17.9,4.1,11.4,5.4,"2,790",SC,32.73507745,-79.96092876
9,42.2,3.7,30.1,39.5,21.7,2.9,8.4,2.3,"2,889",SC,32.73032092,-79.91234253
6.8,29.1,2.9,26.8,30.4,11.1,4,12.2,2.9,"2,030",SC,32.9205497,-79.88139741
15.6,49.7,3.6,32,36.5,11.7,4.3,9,2.3,"7,106",SC,32.95264154,-80.05100164
7.4,25.2,3.5,29,51.3,19,8.1,11,1.7,851,SC,34.05956132,-81.1077684
4.5,35.7,3.8,36.9,30.8,25.8,4.6,11.2,2.9,"4,620",SC,32.93711283,-80.11638515
21,32.3,5.4,32.2,31.9,17,11,9.5,6.1,"1,576",SC,32.78641122,-79.92483461
10.81,30.3,4.8,31.1,28.7,13.5,4.8,9.9,4.2,94,SC,34.05700871,-80.91681167
7.7,27.5,4.2,27.9,29.8,14.6,6.7,8.3,3.6,"2,852",SC,34.00116994,-81.02158485
23.8,33.4,3.1,33.1,27.8,18.2,8.9,9.5,1.6,"5,623",SC,32.85652495,-79.86079134
7.4,48.9,6.7,30.9,32.4,16.3,6.3,9.7,2.4,98,SC,32.71282269,-80.01215981
11.9,27,3.8,34.7,30.2,14.1,4.9,12.6,2.3,"6,460",SC,34.98415697,-81.01067674
7.7,23.8,5,23.6,37.2,19.1,4.2,12.3,2.1,"3,803",SC,34.89276703,-81.03918965
15.6,44.8,2.9,36.6,46,25.3,4.8,10.1,3.21,399,SC,34.07665154,-81.15999789
8.9,24.7,4.5,32.4,29.3,24,3.1,8.9,2.2,"3,361",SC,32.78253779,-79.93532599
10.2,41.6,10.9,28.8,29.3,12.5,3.3,10.2,2.3,"1,126",SC,32.8415254,-79.97404055
9.5,29.2,6.1,30.7,31.1,12.9,2.7,12.7,7.5,"3,383",SC,32.86617547,-79.98486706
14.4,25.7,6.4,36.9,29.3,15.6,6.3,9.5,1.7,"2,302",SC,32.77800704,80.00617149
6.4,32.4,3.2,27.8,24.2,29.2,7.2,8.7,3.9,460,SC,34.10402961,-80.84595789
7.9,27.9,2.1,33.4,35.6,11.8,4.8,7.6,3.9,"3,504",SC,32.78937944,-79.93854602
12.8,25,3.3,18.4,31.1,16.4,3.5,8.8,1.9,"3,059",SC,34.95905759,-80.9751022
10,46.5,5.9,33.5,53.1,15.2,4.6,8.6,2.1,"1,874",SC,34.03497125,-81.05089519
8.9,38.9,6,28.1,29,21.5,3.4,11.8,3.2,"4,018",SC,32.92957075,-80.03943838
12.2,30.9,1.2,24.5,27.2,14.8,10.3,9.5,1.4,"1,762",SC,34.93964167,1.030971339
12.6,38.2,5.7,28.4,40.1,28.1,10,8.2,3.21,"1,451",SC,32.81697519,-79.93611898
24,29.9,9.3,35.8,28.9,19.4,7.6,9.3,7,"2,542",SC,32.84970487,-79.9658244
6.8,31,5.3,27.1,33.4,14.8,3.8,9.3,2.5,"5,207",SC,32.79580741,-79.89162315
22,34,11,33.4,27,17.97,6.3,13.1,1.8,472,SC,34.05316148,-80.9977771
7.4,31.6,12.3,28.3,29.6,17.2,5.1,8.2,8.2,555,SC,34.08637374,-80.98409933
22.4,25.3,6,33,22.4,12.1,3.8,7.7,3,"3,830",SC,34.00589694,-80.96442523
12.9,22.5,5.6,23.3,29.6,26.1,7.3,9.74,7.5,22,SC,34.04371176,-80.81569955
15,27.9,4.7,36.4,55,14,5,8.3,1.9,"4,667",SC,33.97121475,-80.96880034
6.6,32.8,4.3,19.2,29.3,15.3,5.3,9,2.2,"1,247",SC,32.90392311,-80.11388612
1.7,37.5,6.2,28.6,40.3,18.3,4.5,9.7,3.21,"2,101",SC,32.81587357,-79.97973437
5.8,38.8,5.1,33.2,31.1,14.5,7,9.5,1.6,"7,632",SC,32.80639119,9.8322902
24.2,30.4,7.8,26.6,40,28,5.6,12.5,2.9,"1,598",SC,34.0347302,-80.99227058
11.9,26.6,2.6,40.9,45.3,19.8,6,12.6,3.21,"1,236",SC,34.0042361,-81.04789756
8.9,54.5,9.4,31.67,29.5,17,4.8,8.6,3,"2,093",SC,34.02872145,-81.01669151
8.7,29.2,4.4,31.67,23.4,15.3,5.9,9.6,2.3,"1,347",SC,32.80823775,-79.96174753
11,26.4,5,29.9,47.4,20.5,7.2,10.8,2.3,"6,023",SC,32.87239925,-80.03132697
12.9,25.7,5.6,33.8,48.4,12.9,5.5,9.3,3,47,SC,32.90803984,-80.19893144
9.6,24.8,6.7,30.5,31.8,13,6.3,10.1,4.5,"1,213",SC,34.00789008,-81.03077721
25.9,21.5,5.9,29.1,36.4,16.3,2.9,7.6,4.3,"1,378",SC,34.90296762,1.04425262
7.8,34,8.1,33,35.6,10.2,5.7,8.1,2.4,"3,871",SC,32.88465576,-80.007453
6.6,34,5,35.1,39.4,28.4,10.2,9.74,6,"4,859",SC,32.78008469,-79.86739885
8.3,32,4.7,32.9,29.3,12.2,4.3,10.8,1.9,"2,159",SC,32.78996374,-79.98342821
