HD_M_Value,HD_M_US,HD_M_REL_US,HBP_M_Value,HBP_M_US,HBP_M_REL_US,HC_M_Value,HC_M_US,HC_M_REL_US,OB_M_Value,OB_M_US,OB_M_REL_US,DB_M_Value,DB_M_US,DB_M_REL_US,Target_Value
4.2,6.4,-0.34375,18.7,32.4,-0.422839506,25.2,34.1,-0.260997067,44.2,30.1,0.468438538,7.6,10.8,-0.296296296,2.5
3.8,6.4,-0.40625,18.8,32.4,-0.419753086,32.2,34.1,-0.055718475,24.6,30.1,-0.182724252,10.2,10.8,-0.055555556,1.9
5.1,6.4,-0.203125,28.7,32.4,-0.114197531,14.4,34.1,-0.57771261,27.8,30.1,-0.07641196,16.6,10.8,0.537037037,3.4
4.7,6.4,-0.265625,24.5,32.4,-0.24382716,36.5,34.1,0.070381232,37.9,30.1,0.259136213,14.6,10.8,0.351851852,2.9
4.1,6.4,-0.359375,22.3,32.4,-0.311728395,33.3,34.1,-0.023460411,34.2,30.1,0.136212625,12.2,10.8,0.12962963,1.7
4.8,6.4,-0.25,22.7,32.4,-0.299382716,38.6,34.1,0.131964809,27.9,30.1,-0.073089701,8.6,10.8,-0.203703704,4.1
4.1,6.4,-0.359375,19.3,32.4,-0.404320988,24.8,34.1,-0.272727273,32.8,30.1,0.089700997,9.3,10.8,-0.138888889,2.6
4.1,6.4,-0.359375,22.1,32.4,-0.317901235,26.2,34.1,-0.231671554,30.9,30.1,0.026578073,7.7,10.8,-0.287037037,2.4
4.6,6.4,-0.28125,19,32.4,-0.413580247,29.4,34.1,-0.137829912,42.2,30.1,0.401993355,11.3,10.8,0.046296296,3.9
4,6.4,-0.375,27.1,32.4,-0.163580247,36.5,34.1,0.070381232,35.9,30.1,0.19269103,12.8,10.8,0.185185185,2.7
4.1,6.4,-0.359375,18.4,32.4,-0.432098765,19.8,34.1,-0.419354839,28.1,30.1,-0.066445183,8.5,10.8,-0.212962963,3.1
4.7,6.4,-0.265625,27.5,32.4,-0.151234568,26.3,34.1,-0.228739003,24.9,30.1,-0.172757475,13,10.8,0.203703704,1.6
5.3,6.4,-0.171875,24.2,32.4,-0.25308642,36.9,34.1,0.082111437,29.3,30.1,-0.026578073,7.5,10.8,-0.305555556,1.9
4.8,6.4,-0.25,30.6,32.4,-0.055555556,32.7,34.1,-0.041055718,43.7,30.1,0.451827243,9.6,10.8,-0.111111111,1.3
5.4,6.4,-0.15625,26.2,32.4,-0.191358025,29.8,34.1,-0.126099707,29.2,30.1,-0.029900332,8.2,10.8,-0.240740741,1.6
5,6.4,-0.21875,27,32.4,-0.166666667,25.7,34.1,-0.246334311,52.3,30.1,0.737541528,11.3,10.8,0.046296296,1.1
6.7,6.4,0.046875,9.2,32.4,-0.716049383,27.4,34.1,-0.196480938,34,30.1,0.129568106,10.8,10.8,0,2.7
4.4,6.4,-0.3125,25.3,32.4,-0.219135802,32.7,34.1,-0.041055718,27.8,30.1,-0.07641196,9.3,10.8,-0.138888889,3
3.6,6.4,-0.4375,27.7,32.4,-0.145061728,28.7,34.1,-0.158357771,23.3,30.1,-0.225913621,9.7,10.8,-0.101851852,3.8
5.5,6.4,-0.140625,27.9,32.4,-0.138888889,26.4,34.1,-0.225806452,26.7,30.1,-0.112956811,11.2,10.8,0.037037037,3.1
6.3,6.4,-0.015625,21.4,32.4,-0.339506173,30.4,34.1,-0.108504399,34.6,30.1,0.149501661,9.9,10.8,-0.083333333,2.3
0.9,6.4,-0.859375,24,32.4,-0.259259259,29.6,34.1,-0.131964809,28.6,30.1,-0.049833887,8.4,10.8,-0.222222222,4.2
5,6.4,-0.21875,25.2,32.4,-0.222222222,9.7,34.1,-0.715542522,46.2,30.1,0.534883721,10.5,10.8,-0.027777778,2.1
6.5,6.4,0.015625,24.1,32.4,-0.25617284,30.4,34.1,-0.108504399,26.7,30.1,-0.112956811,9.1,10.8,-0.157407407,2
4.9,6.4,-0.234375,17.9,32.4,-0.447530864,29.6,34.1,-0.131964809,36.2,30.1,0.202657807,8.5,10.8,-0.212962963,3
3.8,6.4,-0.40625,26.6,32.4,-0.179012346,31.1,34.1,-0.08797654,43.6,30.1,0.448504983,9.2,10.8,-0.148148148,7.5
4.7,6.4,-0.265625,11.9,32.4,-0.632716049,37.6,34.1,0.102639296,25.7,30.1,-0.146179402,10.7,10.8,-0.009259259,3
4.1,6.4,-0.359375,20,32.4,-0.382716049,28.8,34.1,-0.15542522,21.7,30.1,-0.279069767,14.5,10.8,0.342592593,2.3
5.5,6.4,-0.140625,27.6,32.4,-0.148148148,25.2,34.1,-0.260997067,29.1,30.1,-0.033222591,14.5,10.8,0.342592593,3.2
3.7,6.4,-0.421875,27.1,32.4,-0.163580247,33.3,34.1,-0.023460411,35.6,30.1,0.182724252,9.7,10.8,-0.101851852,3.1
4,6.4,-0.375,24,32.4,-0.259259259,25.8,34.1,-0.24340176,31.7,30.1,0.053156146,9.2,10.8,-0.148148148,5.8
2,6.4,-0.6875,23.9,32.4,-0.262345679,33.6,34.1,-0.014662757,29.7,30.1,-0.013289037,5.5,10.8,-0.490740741,4.1
2.6,6.4,-0.59375,22.4,32.4,-0.308641975,34.5,34.1,0.011730205,44.1,30.1,0.465116279,11.8,10.8,0.092592593,1
6.4,6.4,0,24.6,32.4,-0.240740741,37.5,34.1,0.099706745,26.6,30.1,-0.11627907,10.7,10.8,-0.009259259,4.3
5,6.4,-0.21875,20.1,32.4,-0.37962963,34.2,34.1,0.002932551,35.8,30.1,0.189368771,15.5,10.8,0.435185185,2
3.3,6.4,-0.484375,31.3,32.4,-0.033950617,34.1,34.1,0,30,30.1,-0.003322259,11.2,10.8,0.037037037,2.7
1.1,6.4,-0.828125,26.2,32.4,-0.191358025,20.3,34.1,-0.404692082,29,30.1,-0.03654485,6.4,10.8,-0.407407407,1.6
2.1,6.4,-0.671875,20.3,32.4,-0.37345679,29.5,34.1,-0.134897361,35.5,30.1,0.179401993,9.2,10.8,-0.148148148,3.6
4.4,6.4,-0.3125,28.9,32.4,-0.108024691,31.3,34.1,-0.082111437,32.5,30.1,0.079734219,7,10.8,-0.351851852,2.6
4.1,6.4,-0.359375,23.5,32.4,-0.274691358,36.7,34.1,0.076246334,31.8,30.1,0.056478405,10.4,10.8,-0.037037037,2.5
2.7,6.4,-0.578125,20.6,32.4,-0.364197531,16.3,34.1,-0.521994135,30.7,30.1,0.019933555,10.9,10.8,0.009259259,2.2
3.1,6.4,-0.515625,29.6,32.4,-0.086419753,10.2,34.1,-0.700879765,37.5,30.1,0.245847176,12.1,10.8,0.12037037,3
1.5,6.4,-0.765625,24.1,32.4,-0.25617284,36.9,34.1,0.082111437,30.1,30.1,0,5.8,10.8,-0.462962963,3.6
5.3,6.4,-0.171875,24.2,32.4,-0.25308642,35.2,34.1,0.032258065,30.1,30.1,0,14.6,10.8,0.351851852,2
3.6,6.4,-0.4375,21.2,32.4,-0.345679012,30.6,34.1,-0.102639296,41.6,30.1,0.382059801,10.9,10.8,0.009259259,2.8
3.7,6.4,-0.421875,27,32.4,-0.166666667,23.8,34.1,-0.302052786,26.1,30.1,-0.132890365,8.4,10.8,-0.222222222,2
3.7,6.4,-0.421875,19,32.4,-0.413580247,13.9,34.1,-0.592375367,26.3,30.1,-0.126245847,11,10.8,0.018518519,1.7
3.5,6.4,-0.453125,22.6,32.4,-0.302469136,34.6,34.1,0.014662757,28.8,30.1,-0.043189369,8.2,10.8,-0.240740741,2.9
3.9,6.4,-0.390625,27.9,32.4,-0.138888889,26.9,34.1,-0.211143695,36.2,30.1,0.202657807,8.6,10.8,-0.203703704,2
5.1,6.4,-0.203125,26.7,32.4,-0.175925926,31.1,34.1,-0.08797654,30,30.1,-0.003322259,9.5,10.8,-0.12037037,4.8
4,6.4,-0.375,20.1,32.4,-0.37962963,27.2,34.1,-0.202346041,34.8,30.1,0.156146179,9.4,10.8,-0.12962963,2.4
4.2,6.4,-0.34375,20.7,32.4,-0.361111111,37,34.1,0.085043988,25.5,30.1,-0.15282392,7.7,10.8,-0.287037037,1.7
3.2,6.4,-0.5,27.3,32.4,-0.157407407,30.2,34.1,-0.114369501,24.9,30.1,-0.172757475,8,10.8,-0.259259259,2.3
3.5,6.4,-0.453125,19.9,32.4,-0.385802469,28.1,34.1,-0.175953079,32.4,30.1,0.07641196,10.4,10.8,-0.037037037,2.9
3.6,6.4,-0.4375,19,32.4,-0.413580247,25.5,34.1,-0.252199413,37,30.1,0.22923588,13.1,10.8,0.212962963,2.4
3.2,6.4,-0.5,10.3,32.4,-0.682098765,35.8,34.1,0.049853372,43.7,30.1,0.451827243,10.1,10.8,-0.064814815,2.9
4.5,6.4,-0.296875,24.2,32.4,-0.25308642,27.7,34.1,-0.187683284,26.8,30.1,-0.109634551,12.2,10.8,0.12962963,2
3.6,6.4,-0.4375,16.6,32.4,-0.487654321,34.7,34.1,0.017595308,23,30.1,-0.235880399,6.6,10.8,-0.388888889,1.7
3.3,6.4,-0.484375,25.9,32.4,-0.200617284,31.2,34.1,-0.085043988,33.9,30.1,0.126245847,6.8,10.8,-0.37037037,2.7
1.2,6.4,-0.8125,23.7,32.4,-0.268518519,36.9,34.1,0.082111437,33.7,30.1,0.119601329,11,10.8,0.018518519,2.2
4,6.4,-0.375,20.5,32.4,-0.367283951,25.4,34.1,-0.255131965,50.9,30.1,0.6910299,14.8,10.8,0.37037037,1.9
6.7,6.4,0.046875,22,32.4,-0.320987654,34,34.1,-0.002932551,33.5,30.1,0.112956811,6.6,10.8,-0.388888889,2.9
2.6,6.4,-0.59375,24.8,32.4,-0.234567901,11.5,34.1,-0.662756598,22.7,30.1,-0.245847176,15.1,10.8,0.398148148,2.9
2.4,6.4,-0.625,29.3,32.4,-0.095679012,34.1,34.1,0,33.5,30.1,0.112956811,13.2,10.8,0.222222222,2.1
4,6.4,-0.375,32.7,32.4,0.009259259,33.6,34.1,-0.014662757,41.4,30.1,0.375415282,11.3,10.8,0.046296296,2.4
5.5,6.4,-0.140625,8.5,32.4,-0.737654321,32.3,34.1,-0.052785924,37.2,30.1,0.235880399,8.8,10.8,-0.185185185,2.3
4.3,6.4,-0.328125,13.2,32.4,-0.592592593,32.3,34.1,-0.052785924,39.9,30.1,0.325581395,9.8,10.8,-0.092592593,2.7
6,6.4,-0.0625,21.4,32.4,-0.339506173,28.1,34.1,-0.175953079,32.6,30.1,0.083056478,11,10.8,0.018518519,2.9
3.5,6.4,-0.453125,26.5,32.4,-0.182098765,34.6,34.1,0.014662757,34.8,30.1,0.156146179,11.4,10.8,0.055555556,3.3
4.7,6.4,-0.265625,18.1,32.4,-0.441358025,26.1,34.1,-0.234604106,24.4,30.1,-0.189368771,11.3,10.8,0.046296296,4.7
4.5,6.4,-0.296875,26.1,32.4,-0.194444444,28.1,34.1,-0.175953079,41.6,30.1,0.382059801,5,10.8,-0.537037037,2.5
5.2,6.4,-0.1875,20.7,32.4,-0.361111111,30.5,34.1,-0.105571848,30.8,30.1,0.023255814,5.7,10.8,-0.472222222,1.2
5.6,6.4,-0.125,16.9,32.4,-0.478395062,14.8,34.1,-0.565982405,36.3,30.1,0.205980066,7.3,10.8,-0.324074074,2.4
5.6,6.4,-0.125,25.5,32.4,-0.212962963,32.1,34.1,-0.058651026,21.5,30.1,-0.285714286,7.4,10.8,-0.314814815,2.2
3.1,6.4,-0.515625,20.7,32.4,-0.361111111,34.5,34.1,0.011730205,48.5,30.1,0.611295681,8,10.8,-0.259259259,2.4
6,6.4,-0.0625,24.4,32.4,-0.24691358,32.1,34.1,-0.058651026,27.2,30.1,-0.096345515,7.4,10.8,-0.314814815,3.5
3.9,6.4,-0.390625,16.5,32.4,-0.490740741,34.1,34.1,0,33.4,30.1,0.109634551,9.3,10.8,-0.138888889,3.3
5.2,6.4,-0.1875,20.5,32.4,-0.367283951,30.1,34.1,-0.117302053,32.9,30.1,0.093023256,7.5,10.8,-0.305555556,2.8
4.5,6.4,-0.296875,21.5,32.4,-0.336419753,36.5,34.1,0.070381232,26.9,30.1,-0.106312292,4.8,10.8,-0.555555556,0.5
5,6.4,-0.21875,23.6,32.4,-0.271604938,36.5,34.1,0.070381232,42.1,30.1,0.398671096,12.2,10.8,0.12962963,4
4.6,6.4,-0.28125,26.1,32.4,-0.194444444,31.4,34.1,-0.079178886,26.6,30.1,-0.11627907,10.5,10.8,-0.027777778,1.3
2.9,6.4,-0.546875,22,32.4,-0.320987654,30,34.1,-0.120234604,29.5,30.1,-0.019933555,9.2,10.8,-0.148148148,1.9
3.7,6.4,-0.421875,24.1,32.4,-0.25617284,27.1,34.1,-0.205278592,41.8,30.1,0.388704319,9.5,10.8,-0.12037037,2.2
3.2,6.4,-0.5,17.2,32.4,-0.469135802,34.3,34.1,0.005865103,27.2,30.1,-0.096345515,8.9,10.8,-0.175925926,6.9
5.4,6.4,-0.15625,18.4,32.4,-0.432098765,28.1,34.1,-0.175953079,30.2,30.1,0.003322259,2.3,10.8,-0.787037037,2.7
5.3,6.4,-0.171875,19.3,32.4,-0.404320988,28,34.1,-0.17888563,30.2,30.1,0.003322259,12.3,10.8,0.138888889,3
4.1,6.4,-0.359375,25.7,32.4,-0.206790123,27.1,34.1,-0.205278592,45.5,30.1,0.511627907,8.5,10.8,-0.212962963,5.5
4.2,6.4,-0.34375,27.6,32.4,-0.148148148,32.2,34.1,-0.055718475,31.3,30.1,0.03986711,8.8,10.8,-0.185185185,1.9
5.3,6.4,-0.171875,20.1,32.4,-0.37962963,36,34.1,0.055718475,23.9,30.1,-0.205980066,10.3,10.8,-0.046296296,3.2
3.9,6.4,-0.390625,25.7,32.4,-0.206790123,33.8,34.1,-0.008797654,24.4,30.1,-0.189368771,11.7,10.8,0.083333333,2.4
3.2,6.4,-0.5,21.6,32.4,-0.333333333,33.1,34.1,-0.029325513,27.9,30.1,-0.073089701,11,10.8,0.018518519,2.7
3.7,6.4,-0.421875,29.6,32.4,-0.086419753,22.8,34.1,-0.331378299,23.5,30.1,-0.219269103,6.2,10.8,-0.425925926,2.6
4.6,6.4,-0.28125,19.3,32.4,-0.404320988,27.6,34.1,-0.190615836,33.5,30.1,0.112956811,11.6,10.8,0.074074074,5.3
2.7,6.4,-0.578125,22.8,32.4,-0.296296296,33.3,34.1,-0.023460411,22.3,30.1,-0.259136213,8.5,10.8,-0.212962963,2.3
5.8,6.4,-0.09375,36.7,32.4,0.132716049,29.1,34.1,-0.146627566,47.9,30.1,0.591362126,13.1,10.8,0.212962963,5.6
10,6.4,0.5625,33,32.4,0.018518519,25.3,34.1,-0.258064516,32.1,30.1,0.066445183,12.4,10.8,0.148148148,1.7
2.9,6.4,-0.546875,23,32.4,-0.290123457,25.6,34.1,-0.249266862,27.1,30.1,-0.099667774,9.8,10.8,-0.092592593,2
6.5,6.4,0.015625,22.7,32.4,-0.299382716,31.2,34.1,-0.085043988,28.4,30.1,-0.056478405,11.7,10.8,0.083333333,3.3
3.3,6.4,-0.484375,22.6,32.4,-0.302469136,31.1,34.1,-0.08797654,34.3,30.1,0.139534884,15.8,10.8,0.462962963,2.1
4,6.4,-0.375,19.9,32.4,-0.385802469,13.2,34.1,-0.612903226,40.3,30.1,0.338870432,8.2,10.8,-0.240740741,1.9
4.5,6.4,-0.296875,24.4,32.4,-0.24691358,25.9,34.1,-0.240469208,24.8,30.1,-0.176079734,9.6,10.8,-0.111111111,1.8
5.3,6.4,-0.171875,24.2,32.4,-0.25308642,34,34.1,-0.002932551,41.6,30.1,0.382059801,12.4,10.8,0.148148148,2
3,6.4,-0.53125,21.1,32.4,-0.348765432,22.3,34.1,-0.346041056,36.2,30.1,0.202657807,12.8,10.8,0.185185185,2.6
3.7,6.4,-0.421875,30.4,32.4,-0.061728395,30.5,34.1,-0.105571848,28.2,30.1,-0.063122924,12.4,10.8,0.148148148,3.3
6.7,6.4,0.046875,20.5,32.4,-0.367283951,26.3,34.1,-0.228739003,22.2,30.1,-0.262458472,10.1,10.8,-0.064814815,3.4
5.5,6.4,-0.140625,38.6,32.4,0.191358025,38.3,34.1,0.123167155,26.3,30.1,-0.126245847,10.9,10.8,0.009259259,3.4
3.6,6.4,-0.4375,25.7,32.4,-0.206790123,37.1,34.1,0.08797654,31.4,30.1,0.043189369,9.7,10.8,-0.101851852,1.8
5.9,6.4,-0.078125,18.8,32.4,-0.419753086,30.2,34.1,-0.114369501,35.8,30.1,0.189368771,11,10.8,0.018518519,4.1
4.9,6.4,-0.234375,26.6,32.4,-0.179012346,31.6,34.1,-0.073313783,21.2,30.1,-0.295681063,12.9,10.8,0.194444444,2
3.3,6.4,-0.484375,8.8,32.4,-0.728395062,28.4,34.1,-0.167155425,30,30.1,-0.003322259,13.3,10.8,0.231481481,1.6
4.7,6.4,-0.265625,15.3,32.4,-0.527777778,27.1,34.1,-0.205278592,29.6,30.1,-0.016611296,7.9,10.8,-0.268518519,2.1
2.1,6.4,-0.671875,21.9,32.4,-0.324074074,32.7,34.1,-0.041055718,27.8,30.1,-0.07641196,11.1,10.8,0.027777778,2.2
2.2,6.4,-0.65625,24.4,32.4,-0.24691358,35.8,34.1,0.049853372,38.2,30.1,0.26910299,13.3,10.8,0.231481481,2.5
4.1,6.4,-0.359375,11.5,32.4,-0.645061728,27.5,34.1,-0.193548387,41.7,30.1,0.38538206,11.5,10.8,0.064814815,3.2
3.8,6.4,-0.40625,23.7,32.4,-0.268518519,34.8,34.1,0.020527859,34.9,30.1,0.159468439,7.3,10.8,-0.324074074,5.7
1,6.4,-0.84375,17.2,32.4,-0.469135802,34.3,34.1,0.005865103,26.6,30.1,-0.11627907,10.2,10.8,-0.055555556,2.3
3.2,6.4,-0.5,18.2,32.4,-0.438271605,26.4,34.1,-0.225806452,26.7,30.1,-0.112956811,19.4,10.8,0.796296296,4.5
3.1,6.4,-0.515625,26.7,32.4,-0.175925926,31.2,34.1,-0.085043988,33.7,30.1,0.119601329,11.1,10.8,0.027777778,3.1
3.4,6.4,-0.46875,19,32.4,-0.413580247,35,34.1,0.026392962,24.8,30.1,-0.176079734,13.7,10.8,0.268518519,2.8
3.2,6.4,-0.5,30.9,32.4,-0.046296296,35.1,34.1,0.029325513,25.1,30.1,-0.166112957,9.1,10.8,-0.157407407,2.9
2.4,6.4,-0.625,19.3,32.4,-0.404320988,28.5,34.1,-0.164222874,25.3,30.1,-0.159468439,8.4,10.8,-0.222222222,0.7
5.8,6.4,-0.09375,25.8,32.4,-0.203703704,23.5,34.1,-0.31085044,36.3,30.1,0.205980066,11,10.8,0.018518519,1.8
4.3,6.4,-0.328125,24,32.4,-0.259259259,27.7,34.1,-0.187683284,23.6,30.1,-0.215946844,7,10.8,-0.351851852,2
4.3,6.4,-0.328125,22.5,32.4,-0.305555556,35.3,34.1,0.035190616,39.9,30.1,0.325581395,20.1,10.8,0.861111111,1.8
3.5,6.4,-0.453125,22.3,32.4,-0.311728395,26.3,34.1,-0.228739003,22.7,30.1,-0.245847176,14.5,10.8,0.342592593,2.9
1.7,6.4,-0.734375,27.2,32.4,-0.160493827,32.4,34.1,-0.049853372,23.2,30.1,-0.22923588,13.4,10.8,0.240740741,0.9
5.5,6.4,-0.140625,22.8,32.4,-0.296296296,32.1,34.1,-0.058651026,34.6,30.1,0.149501661,10.1,10.8,-0.064814815,2.8
2,6.4,-0.6875,31.1,32.4,-0.040123457,33.6,34.1,-0.014662757,29.6,30.1,-0.016611296,9.3,10.8,-0.138888889,2.3
4.5,6.4,-0.296875,29.9,32.4,-0.077160494,31.8,34.1,-0.06744868,35.7,30.1,0.186046512,14.4,10.8,0.333333333,3.3
1.6,6.4,-0.75,24.9,32.4,-0.231481481,33.5,34.1,-0.017595308,24,30.1,-0.202657807,9.3,10.8,-0.138888889,3.9
5.7,6.4,-0.109375,25.7,32.4,-0.206790123,33.4,34.1,-0.020527859,33.8,30.1,0.122923588,11.4,10.8,0.055555556,5.1
7,6.4,0.09375,24.4,32.4,-0.24691358,30.6,34.1,-0.102639296,25.6,30.1,-0.149501661,14.2,10.8,0.314814815,2.6
3.7,6.4,-0.421875,21,32.4,-0.351851852,34.7,34.1,0.017595308,27.3,30.1,-0.093023256,11.2,10.8,0.037037037,3.1
4,6.4,-0.375,22.1,32.4,-0.317901235,31.6,34.1,-0.073313783,26.1,30.1,-0.132890365,12.6,10.8,0.166666667,6.7
5.1,6.4,-0.203125,26.6,32.4,-0.179012346,26,34.1,-0.237536657,17.7,30.1,-0.411960133,14.3,10.8,0.324074074,3.3
4.3,6.4,-0.328125,26.6,32.4,-0.179012346,25.6,34.1,-0.249266862,22.7,30.1,-0.245847176,8.1,10.8,-0.25,1.5
3.3,6.4,-0.484375,20.3,32.4,-0.37345679,29.2,34.1,-0.143695015,47,30.1,0.561461794,14.6,10.8,0.351851852,7.2
5.7,6.4,-0.109375,19.2,32.4,-0.407407407,34.6,34.1,0.014662757,32.1,30.1,0.066445183,11.3,10.8,0.046296296,1.4
4,6.4,-0.375,16.7,32.4,-0.484567901,36.8,34.1,0.079178886,33.6,30.1,0.11627907,12,10.8,0.111111111,2.9
5.4,6.4,-0.15625,19.6,32.4,-0.395061728,35,34.1,0.026392962,40.4,30.1,0.342192691,6.1,10.8,-0.435185185,2.1
4.7,6.4,-0.265625,26.7,32.4,-0.175925926,30.2,34.1,-0.114369501,42.5,30.1,0.411960133,12.6,10.8,0.166666667,0.8
4.8,6.4,-0.25,28.5,32.4,-0.12037037,29.8,34.1,-0.126099707,28.6,30.1,-0.049833887,18.6,10.8,0.722222222,3.9
4.2,6.4,-0.34375,24.1,32.4,-0.25617284,11.4,34.1,-0.66568915,26.3,30.1,-0.126245847,8,10.8,-0.259259259,0.9
4.2,6.4,-0.34375,26.1,32.4,-0.194444444,18.9,34.1,-0.445747801,28.8,30.1,-0.043189369,13.8,10.8,0.277777778,3.2
5.5,6.4,-0.140625,10.5,32.4,-0.675925926,23.8,34.1,-0.302052786,29,30.1,-0.03654485,20.5,10.8,0.898148148,2.7
1.8,6.4,-0.71875,28.4,32.4,-0.12345679,19.4,34.1,-0.431085044,34.7,30.1,0.15282392,9.1,10.8,-0.157407407,2.6
5.2,6.4,-0.1875,20.1,32.4,-0.37962963,25.5,34.1,-0.252199413,33.8,30.1,0.122923588,8.9,10.8,-0.175925926,1.6
5.8,6.4,-0.09375,26.9,32.4,-0.169753086,28.8,34.1,-0.15542522,24.1,30.1,-0.199335548,8,10.8,-0.259259259,2
5.6,6.4,-0.125,15,32.4,-0.537037037,28.5,34.1,-0.164222874,39.9,30.1,0.325581395,22.2,10.8,1.055555556,2.3
5.7,6.4,-0.109375,20,32.4,-0.382716049,31.9,34.1,-0.064516129,27.5,30.1,-0.086378738,6.2,10.8,-0.425925926,5.5
4.7,6.4,-0.265625,25.9,32.4,-0.200617284,27.2,34.1,-0.202346041,31,30.1,0.029900332,9.8,10.8,-0.092592593,4.9
3.7,6.4,-0.421875,32.8,32.4,0.012345679,37.2,34.1,0.090909091,29.7,30.1,-0.013289037,16,10.8,0.481481481,2.9
3.8,6.4,-0.40625,23.4,32.4,-0.277777778,31,34.1,-0.090909091,24.3,30.1,-0.19269103,8.7,10.8,-0.194444444,2.2
7,6.4,0.09375,20,32.4,-0.382716049,23.6,34.1,-0.307917889,22.9,30.1,-0.239202658,10.3,10.8,-0.046296296,3.2
2.4,6.4,-0.625,22.7,32.4,-0.299382716,33,34.1,-0.032258065,28,30.1,-0.069767442,12.2,10.8,0.12962963,2
3.2,6.4,-0.5,27.4,32.4,-0.154320988,15.6,34.1,-0.542521994,24.2,30.1,-0.196013289,11.2,10.8,0.037037037,2.6
3,6.4,-0.53125,24.9,32.4,-0.231481481,27.2,34.1,-0.202346041,22.8,30.1,-0.242524917,7.6,10.8,-0.296296296,1
5.1,6.4,-0.203125,21.8,32.4,-0.327160494,33.7,34.1,-0.011730205,32.2,30.1,0.069767442,10.1,10.8,-0.064814815,2.6
3.7,6.4,-0.421875,23.2,32.4,-0.283950617,24.8,34.1,-0.272727273,33.3,30.1,0.106312292,10.1,10.8,-0.064814815,2
6.5,6.4,0.015625,10.7,32.4,-0.669753086,30.1,34.1,-0.117302053,24,30.1,-0.202657807,10.3,10.8,-0.046296296,0.7
3.2,6.4,-0.5,25.6,32.4,-0.209876543,26.2,34.1,-0.231671554,31.8,30.1,0.056478405,15,10.8,0.388888889,3.1
3.9,6.4,-0.390625,25,32.4,-0.228395062,28.2,34.1,-0.173020528,31,30.1,0.029900332,13.6,10.8,0.259259259,3.3
2.6,6.4,-0.59375,20,32.4,-0.382716049,30.7,34.1,-0.099706745,26.9,30.1,-0.106312292,12.6,10.8,0.166666667,2.8
2.7,6.4,-0.578125,18,32.4,-0.444444444,25.2,34.1,-0.260997067,25.9,30.1,-0.139534884,15.3,10.8,0.416666667,2.4
3.1,6.4,-0.515625,30.6,32.4,-0.055555556,39.5,34.1,0.158357771,22.5,30.1,-0.252491694,9.3,10.8,-0.138888889,3.8
4.2,6.4,-0.34375,26.4,32.4,-0.185185185,32.1,34.1,-0.058651026,23.7,30.1,-0.212624585,21.9,10.8,1.027777778,3.3
4.2,6.4,-0.34375,28.7,32.4,-0.114197531,30.2,34.1,-0.114369501,25.3,30.1,-0.159468439,13.7,10.8,0.268518519,3
4.2,6.4,-0.34375,23.9,32.4,-0.262345679,30.1,34.1,-0.117302053,31.9,30.1,0.059800664,17.1,10.8,0.583333333,2.3
2.1,6.4,-0.671875,21.1,32.4,-0.348765432,25,34.1,-0.26686217,25.6,30.1,-0.149501661,11.6,10.8,0.074074074,4.1
4.7,6.4,-0.265625,27.6,32.4,-0.148148148,39.1,34.1,0.146627566,44.9,30.1,0.491694352,12.3,10.8,0.138888889,3.2
5.4,6.4,-0.15625,23.5,32.4,-0.274691358,26.6,34.1,-0.219941349,23.5,30.1,-0.219269103,21,10.8,0.944444444,2.2
1.9,6.4,-0.703125,30.7,32.4,-0.052469136,30.5,34.1,-0.105571848,46.1,30.1,0.531561462,20.3,10.8,0.87962963,2.9
2.9,6.4,-0.546875,28.3,32.4,-0.12654321,29.2,34.1,-0.143695015,30.4,30.1,0.009966777,10.7,10.8,-0.009259259,2.7
1.7,6.4,-0.734375,16.8,32.4,-0.481481481,32.5,34.1,-0.046920821,31.9,30.1,0.059800664,8.6,10.8,-0.203703704,3.9
3.9,6.4,-0.390625,8,32.4,-0.75308642,31.7,34.1,-0.070381232,21.5,30.1,-0.285714286,8,10.8,-0.259259259,2.9
3.1,6.4,-0.515625,23.6,32.4,-0.271604938,28.4,34.1,-0.167155425,27.8,30.1,-0.07641196,12.9,10.8,0.194444444,6.1
5.2,6.4,-0.1875,22.9,32.4,-0.293209877,29.5,34.1,-0.134897361,27.8,30.1,-0.07641196,20.5,10.8,0.898148148,4
4.4,6.4,-0.3125,19.6,32.4,-0.395061728,31.5,34.1,-0.076246334,25.4,30.1,-0.156146179,17,10.8,0.574074074,4.8
5.6,6.4,-0.125,17.8,32.4,-0.450617284,35.5,34.1,0.041055718,27.4,30.1,-0.089700997,16.4,10.8,0.518518519,1.9
5.6,6.4,-0.125,22.7,32.4,-0.299382716,29,34.1,-0.149560117,24.3,30.1,-0.19269103,10.6,10.8,-0.018518519,3.3
3.8,6.4,-0.40625,22,32.4,-0.320987654,30.4,34.1,-0.108504399,38.6,30.1,0.282392027,12.5,10.8,0.157407407,1.5
4.6,6.4,-0.28125,24.5,32.4,-0.24382716,27.2,34.1,-0.202346041,34.7,30.1,0.15282392,11.2,10.8,0.037037037,3.1
3.3,6.4,-0.484375,21.1,32.4,-0.348765432,32.5,34.1,-0.046920821,34.3,30.1,0.139534884,20.1,10.8,0.861111111,5.2
5.3,6.4,-0.171875,13.9,32.4,-0.570987654,30.7,34.1,-0.099706745,31,30.1,0.029900332,12.2,10.8,0.12962963,3
