StkCity,StkMean,StkLowFid,StkHighFid,StkMeanByUS,StkRelByUS,Stk_Lat,Stk_Log
Stk_OR_Portland,1.80,1.60,2.10,3.2,-0.47,45.49793417,-122.6497089
Stk_OR_Portland,2.90,2.60,3.20,3.2,-0.10,45.46888176,-122.5841932
Stk_OR_Eugene,3.80,3.20,4.60,3.2,0.20,44.10364376,-123.1239759
Stk_OR_Medford,1.00,1.00,1.00,3.2,-0.73,42.39367652,-122.8720163
Stk_OR_Hillsboro,2.70,2.40,3.00,3.2,-0.17,45.52718074,-122.9916186
Stk_OR_Gresham,2.70,2.40,2.90,3.2,-0.17,45.49316673,-122.4537791
Stk_OR_Portland,2.00,1.90,2.20,3.2,-0.40,45.554763,-122.6238887
Stk_OR_Portland,2.30,2.00,2.60,3.2,-0.30,45.47226196,-122.6026947
Stk_OR_Portland,2.60,2.30,3.00,3.2,-0.20,45.49390972,-122.5900767
Stk_OR_Portland,1.00,1.00,1.00,3.2,-0.73,45.56046253,-122.706067
Stk_OR_Salem,2.20,1.90,2.50,3.2,-0.33,44.87504897,-123.0695894
Stk_OR_Portland,3.10,2.80,3.30,3.2,-0.03,45.5568807,-122.6089975
Stk_OR_Medford,3.00,2.70,3.40,3.2,-0.07,42.31565677,-122.881925
Stk_OR_Gresham,2.60,2.30,2.90,3.2,-0.20,45.50396963,-122.4521463
Stk_OR_Medford,1.00,1.00,1.00,3.2,-0.73,42.33129123,-122.7791743
Stk_OR_Gresham,2.60,2.40,2.90,3.2,-0.20,45.52587479,-122.4969447
Stk_OR_Portland,3.40,3.00,3.80,3.2,0.07,45.52811676,-122.5235732
Stk_OR_Beaverton,1.00,1.00,1.00,3.2,-0.73,45.50508414,-122.8058395
Stk_OR_Portland,2.30,2.10,2.50,3.2,-0.30,45.566328,-122.6681621
Stk_OR_Portland,2.20,1.90,2.50,3.2,-0.33,45.51000803,-122.7027225
Stk_OR_Beaverton,2.20,1.90,2.60,3.2,-0.33,45.492807,-122.7624336
Stk_OR_Hillsboro,1.40,1.30,1.50,3.2,-0.60,45.52812744,-122.8853653
Stk_OR_Eugene,3.20,2.70,3.70,3.2,0.00,44.07750007,-123.0587134
Stk_OR_Portland,2.00,1.80,2.20,3.2,-0.40,45.56935249,-122.6409208
Stk_OR_Beaverton,2.50,2.10,2.90,3.2,-0.23,45.4494652,-122.8157358
Stk_OR_Salem,2.60,2.30,2.80,3.2,-0.20,44.99313502,-122.9852888
Stk_OR_Bend,2.10,1.90,2.30,3.2,-0.37,44.04602896,-121.3400855
Stk_OR_Bend,2.30,2.00,2.60,3.2,-0.30,44.10809083,-121.2739527
Stk_OR_Beaverton,1.80,1.60,2.00,3.2,-0.47,45.43988236,-122.8378117
Stk_OR_Hillsboro,1.00,1.00,1.00,3.2,-0.73,45.56558366,-122.909762
Stk_OR_Eugene,2.80,2.40,3.40,3.2,-0.13,44.01953532,-123.0987815
Stk_OR_Eugene,3.80,3.10,4.60,3.2,0.20,44.10520031,-123.1370741
Stk_OR_Portland,1.50,1.40,1.60,3.2,-0.57,45.51144754,-122.6176546
Stk_OR_Salem,3.60,3.30,4.00,3.2,0.13,44.94048869,-122.9989163
Stk_OR_Salem,5.90,5.00,6.90,3.2,0.90,45.00136181,-122.9813854
Stk_OR_Portland,2.00,1.70,2.30,3.2,-0.40,45.46491851,-122.6885594
Stk_OR_Portland,1.00,1.00,1.00,3.2,-0.73,45.60625845,-122.8314549
Stk_OR_Portland,1.80,1.60,2.00,3.2,-0.47,45.47307029,-122.745992
Stk_OR_Portland,1.90,1.70,2.20,3.2,-0.43,45.54356175,-122.6050436
Stk_OR_Gresham,4.00,3.60,4.40,3.2,0.27,45.49959634,-122.4051762
Stk_OR_Portland,2.90,2.60,3.20,3.2,-0.10,45.51191253,-122.5721518
Stk_OR_Medford,3.50,3.00,4.00,3.2,0.10,42.35258968,-122.8618907
Stk_OR_Portland,3.20,2.90,3.50,3.2,0.00,45.48852449,-122.5072365
Stk_OR_Bend,2.60,2.30,3.00,3.2,-0.20,44.07360228,-121.2714671
Stk_OR_Eugene,1.20,1.00,1.40,3.2,-0.67,44.04490205,-123.0851811
Stk_OR_Portland,2.10,1.90,2.30,3.2,-0.37,45.52890063,-122.6774131
Stk_OR_Medford,3.10,2.70,3.50,3.2,-0.03,42.30564957,-122.8830194
Stk_OR_Gresham,2.70,2.40,3.10,3.2,-0.17,45.47579498,-122.4259001
Stk_OR_Eugene,3.20,2.80,3.60,3.2,0.00,44.08267082,-123.1625005
Stk_OR_Beaverton,1.00,1.00,1.00,3.2,-0.73,45.48824417,-122.8297051
Stk_OR_Eugene,3.30,2.90,3.80,3.2,0.03,44.06062366,-123.1235755
Stk_OR_Portland,2.20,2.00,2.50,3.2,-0.33,45.47006585,-122.6266595
Stk_OR_Portland,3.30,2.90,3.60,3.2,0.03,45.54030065,-122.5431128
Stk_OR_Eugene,2.90,2.60,3.20,3.2,-0.10,44.09004218,-123.1448609
Stk_OR_Portland,2.50,2.20,2.80,3.2,-0.23,45.49088357,-122.7363079
Stk_OR_Portland,1.70,1.50,1.90,3.2,-0.50,45.48520414,-122.6733489
Stk_OR_Portland,2.20,2.00,2.50,3.2,-0.33,45.52628627,-122.6048499
Stk_OR_Portland,2.90,2.40,3.40,3.2,-0.10,45.46023478,-122.6234997
Stk_OR_Portland,1.00,1.00,1.00,3.2,-0.73,45.46119792,-122.5952982
Stk_OR_Portland,1.80,1.70,2.00,3.2,-0.47,45.53497432,-122.6391603
Stk_OR_Hillsboro,1.40,1.20,1.50,3.2,-0.60,45.52439307,-122.9167637
Stk_OR_Bend,3.00,2.60,3.50,3.2,-0.07,44.06759633,-121.2994725
Stk_OR_Salem,3.20,2.90,3.60,3.2,0.00,44.95693248,-123.026512
Stk_OR_Gresham,2.10,1.90,2.40,3.2,-0.37,45.48235478,-122.3853555
Stk_OR_Medford,5.10,4.60,5.60,3.2,0.63,42.32761556,-122.8718414
Stk_OR_Portland,3.10,2.90,3.40,3.2,-0.03,45.58791844,-122.7224299
Stk_OR_Portland,2.20,2.00,2.50,3.2,-0.33,45.51414357,-122.6909099
Stk_OR_Medford,5.40,4.30,6.70,3.2,0.73,42.31020423,-122.8261304
Stk_OR_Portland,3.10,2.80,3.40,3.2,-0.03,45.56040438,-122.5016527
Stk_OR_Beaverton,1.00,1.00,1.00,3.2,-0.73,45.52648044,-122.8189073
Stk_OR_Portland,1.80,1.70,1.90,3.2,-0.47,45.55532999,-122.6454769
Stk_OR_Eugene,2.30,2.10,2.50,3.2,-0.30,44.04289839,-123.1052349
Stk_OR_Salem,3.30,2.90,3.80,3.2,0.03,44.90565814,-123.0337958
Stk_OR_Portland,4.10,3.70,4.60,3.2,0.30,45.49730988,-122.5722572
Stk_OR_Gresham,3.30,3.00,3.60,3.2,0.03,45.51236745,-122.4802266
Stk_OR_Portland,2.40,2.10,2.90,3.2,-0.27,45.47191959,-122.7334204
Stk_OR_Eugene,2.60,2.30,2.90,3.2,-0.20,44.02552987,-123.1421543
Stk_OR_Hillsboro,1.00,1.00,1.00,3.2,-0.73,45.56109267,-122.8942945
Stk_OR_Portland,1.70,1.50,1.90,3.2,-0.50,45.50860555,-122.6559783
Stk_OR_Gresham,2.10,1.90,2.40,3.2,-0.37,45.48026686,-122.3702743
Stk_OR_Portland,3.70,3.30,4.10,3.2,0.17,45.5117717,-122.5036726
Stk_OR_Medford,2.90,2.50,3.20,3.2,-0.10,42.36009592,-122.8880351
Stk_OR_Portland,2.30,2.10,2.60,3.2,-0.30,45.44742167,-122.7210043
Stk_OR_Salem,2.70,2.30,3.00,3.2,-0.17,44.89402552,-123.0668394
Stk_OR_Portland,2.10,1.80,2.30,3.2,-0.37,45.5914072,-122.7614902
Stk_OR_Eugene,1.00,1.00,1.00,3.2,-0.73,44.11672251,-123.1900725
Stk_OR_Portland,2.70,2.30,3.20,3.2,-0.17,45.53434386,-122.6674988
Stk_OR_Hillsboro,2.90,2.60,3.20,3.2,-0.10,45.49703694,-122.9576101
Stk_OR_Portland,1.90,1.80,2.10,3.2,-0.43,45.55139445,-122.6686051
Stk_OR_Bend,2.80,2.50,3.20,3.2,-0.13,44.01868908,-121.3010363
Stk_OR_Eugene,1.60,1.50,1.80,3.2,-0.53,44.0329078,-123.0814693
Stk_OR_Salem,1.00,1.00,1.00,3.2,-0.73,44.86816908,-122.9854309
Stk_OR_Eugene,2.40,2.10,2.70,3.2,-0.27,44.05863157,-123.063903
Stk_OR_Salem,1.00,1.00,1.00,3.2,-0.73,44.98244991,-123.0088668
Stk_OR_Salem,4.10,3.70,4.60,3.2,0.30,44.90847713,-123.0077546
Stk_OR_Portland,2.00,1.80,2.20,3.2,-0.40,45.527586,-122.5866707
Stk_OR_Beaverton,1.40,1.30,1.60,3.2,-0.60,45.5196031,-122.8180315
Stk_OR_Medford,3.70,3.20,4.20,3.2,0.17,42.34106352,-122.7984668
Stk_OR_Eugene,2.50,2.20,2.80,3.2,-0.23,44.12421176,-123.1335227
Stk_OR_Portland,2.10,1.90,2.40,3.2,-0.37,45.58117554,-122.6839855
Stk_OR_Portland,1.60,1.50,1.80,3.2,-0.53,45.50841901,-122.6287314
Stk_OR_Hillsboro,1.80,1.60,2.10,3.2,-0.47,45.53978083,-122.9417698
Stk_OR_Portland,1.30,1.20,1.50,3.2,-0.63,45.45271362,-122.676686
Stk_OR_Salem,3.30,3.00,3.60,3.2,0.03,44.89076513,-122.9679682
Stk_OR_Portland,1.40,1.20,1.60,3.2,-0.60,45.4643778,-122.7482757
Stk_OR_Medford,3.50,3.10,3.80,3.2,0.10,42.35301302,-122.8893746
Stk_OR_Portland,4.60,3.90,5.40,3.2,0.47,45.53891343,-122.518191
Stk_OR_Beaverton,1.50,1.30,1.70,3.2,-0.57,45.43227953,-122.8313523
Stk_OR_Portland,1.30,1.20,1.50,3.2,-0.63,45.53086817,-122.7031413
Stk_OR_Hillsboro,1.00,1.00,1.00,3.2,-0.73,45.51310484,-122.9003685
Stk_OR_Portland,2.20,2.00,2.50,3.2,-0.33,45.43902787,-122.7328145
Stk_OR_Portland,2.10,1.90,2.30,3.2,-0.37,45.55144707,-122.5927387
Stk_OR_Eugene,3.40,3.00,3.90,3.2,0.07,44.05066557,-123.0949026
Stk_OR_Portland,2.10,1.90,2.30,3.2,-0.37,45.50136755,-122.6109048
Stk_OR_Salem,2.60,2.30,3.00,3.2,-0.20,44.95866979,-123.0621909
Stk_OR_Gresham,3.30,2.90,3.70,3.2,0.03,45.50333415,-122.4318925
Stk_OR_Bend,2.00,1.90,2.20,3.2,-0.40,44.04723235,-121.3084226
Stk_OR_Portland,2.00,1.70,2.20,3.2,-0.40,45.53383714,-122.6052992
Stk_OR_Portland,2.60,2.30,2.90,3.2,-0.20,45.4836972,-122.5849456
Stk_OR_Hillsboro,3.00,2.60,3.40,3.2,-0.07,45.52977657,-122.9670716
Stk_OR_Eugene,1.80,1.60,2.00,3.2,-0.47,44.03966912,-123.1776084
Stk_OR_Portland,3.80,3.30,4.20,3.2,0.20,45.49706386,-122.5568991
Stk_OR_Beaverton,2.50,2.20,2.90,3.2,-0.23,45.50359326,-122.770802
Stk_OR_Salem,2.90,2.60,3.30,3.2,-0.10,44.94682929,-123.0136609
Stk_OR_Hillsboro,1.90,1.70,2.10,3.2,-0.43,45.50665593,-122.9712446
Stk_OR_Portland,3.90,3.30,4.50,3.2,0.23,45.61191168,-122.672189
Stk_OR_Salem,3.60,3.20,3.90,3.2,0.13,44.94683604,-122.9725194
Stk_OR_Beaverton,2.90,2.50,3.30,3.2,-0.10,45.46715875,-122.8168001
Stk_OR_Portland,1.00,1.00,1.00,3.2,-0.73,45.51606178,-122.7446042
Stk_OR_Portland,3.10,2.80,3.40,3.2,-0.03,45.56014474,-122.5876121
Stk_OR_Portland,2.60,2.30,2.90,3.2,-0.20,45.56786131,-122.625367
Stk_OR_Gresham,3.20,2.90,3.40,3.2,0.00,45.52930774,-122.4607876
Stk_OR_Portland,3.60,3.20,4.00,3.2,0.13,45.51327329,-122.5293557
Stk_OR_Beaverton,3.80,3.30,4.40,3.2,0.20,45.4828644,-122.8161606
Stk_OR_Hillsboro,2.40,2.10,2.60,3.2,-0.27,45.51721423,-122.9440046
Stk_PA_Philadelphia,5.40,4.80,6.20,3.2,0.73,39.99596187,-75.22263647
Stk_PA_Philadelphia,6.80,6.30,7.40,3.2,1.20,39.9750563,-75.17118456
Stk_PA_Pittsburgh,2.40,2.20,2.70,3.2,-0.27,40.42274124,-79.98467474
Stk_PA_Pittsburgh,2.60,2.30,3.00,3.2,-0.20,40.45183809,-79.95389864
Stk_PA_Bethlehem,3.90,3.30,4.70,3.2,0.23,40.62071192,-75.37728002
Stk_PA_Philadelphia,8.70,7.70,9.80,3.2,1.83,39.96463275,-75.20792132
Stk_PA_Philadelphia,3.60,3.20,4.10,3.2,0.13,40.03926584,-75.05486923
Stk_PA_Philadelphia,3.30,3.00,3.60,3.2,0.03,40.03060511,-75.06839882
Stk_PA_Erie,4.60,4.20,5.00,3.2,0.47,42.12808903,-80.02500528
Stk_PA_Philadelphia,3.90,3.50,4.50,3.2,0.23,39.91294851,-75.15993807
Stk_PA_Philadelphia,7.10,6.40,7.90,3.2,1.30,39.99178208,-75.16765402
Stk_PA_Philadelphia,3.00,2.60,3.40,3.2,-0.07,40.10518357,-74.97022477
Stk_PA_Bethlehem,3.20,2.90,3.50,3.2,0.00,40.60798421,-75.38727688
Stk_PA_Philadelphia,6.40,5.60,7.30,3.2,1.07,40.07046451,-75.17551887
Stk_PA_Philadelphia,1.20,1.10,1.40,3.2,-0.67,39.96516323,-75.1360194
Stk_PA_Pittsburgh,2.60,2.30,3.00,3.2,-0.20,40.48517511,-79.92684987
Stk_PA_Pittsburgh,2.10,1.90,2.20,3.2,-0.37,40.44933958,-79.91574161
Stk_PA_Philadelphia,1.90,1.70,2.20,3.2,-0.43,39.95710584,-75.17093686
Stk_PA_Pittsburgh,2.00,1.90,2.20,3.2,-0.40,40.45203086,-79.94194826
Stk_PA_Philadelphia,2.50,2.20,2.90,3.2,-0.23,39.93482168,-75.16297994
Stk_PA_Pittsburgh,2.20,1.90,2.50,3.2,-0.33,40.42489236,-79.96430059
Stk_PA_Philadelphia,3.50,3.30,3.70,3.2,0.10,40.02208308,-75.11179418
Stk_PA_Philadelphia,3.20,2.90,3.60,3.2,0.00,40.07316744,-74.99650755
Stk_PA_Philadelphia,2.60,2.40,2.90,3.2,-0.20,40.05805199,-75.21027378
Stk_PA_Pittsburgh,2.80,2.50,3.10,3.2,-0.13,40.46526129,-79.96504948
Stk_PA_Philadelphia,3.20,3.00,3.40,3.2,0.00,40.02598631,-75.08231286
Stk_PA_Philadelphia,3.90,3.40,4.40,3.2,0.23,40.07225397,-75.02459537
Stk_PA_Philadelphia,3.00,2.60,3.40,3.2,-0.07,40.06167845,-75.00276793
Stk_PA_Allentown,3.60,3.20,3.90,3.2,0.13,40.59240545,-75.44945134
Stk_PA_Pittsburgh,5.30,4.90,5.80,3.2,0.70,40.45994208,-80.02186583
Stk_PA_Pittsburgh,4.70,4.20,5.10,3.2,0.50,40.46687902,-79.94106788
Stk_PA_Philadelphia,4.20,3.70,4.80,3.2,0.33,40.00417766,-75.20894609
Stk_PA_Philadelphia,3.50,3.20,3.80,3.2,0.10,40.0390704,-75.12513514
Stk_PA_Pittsburgh,1.00,1.00,1.00,3.2,-0.73,40.48110297,-79.91441605
Stk_PA_Philadelphia,4.00,3.80,4.30,3.2,0.27,40.00063924,-75.11506479
Stk_PA_Philadelphia,1.00,0.90,1.10,3.2,-0.73,39.95381151,-75.20704348
Stk_PA_Erie,4.50,4.20,4.80,3.2,0.43,42.13814938,-80.05904885
Stk_PA_Philadelphia,4.20,3.90,4.50,3.2,0.33,40.01086315,-75.12489855
Stk_PA_Philadelphia,2.70,2.40,3.00,3.2,-0.17,40.10561241,-75.04520206
Stk_PA_Philadelphia,5.10,4.80,5.50,3.2,0.63,39.98964374,-75.14316658
Stk_PA_Philadelphia,2.00,1.80,2.30,3.2,-0.40,40.02421632,-75.21490583
Stk_PA_Pittsburgh,2.60,2.30,3.00,3.2,-0.20,40.41027982,-80.03933175
Stk_PA_Erie,2.80,2.50,3.10,3.2,-0.13,42.11805267,-80.10328073
Stk_PA_Philadelphia,2.80,2.50,3.10,3.2,-0.13,40.07245861,-75.19627076
Stk_PA_Philadelphia,3.40,2.90,3.90,3.2,0.07,40.06855602,-75.08734197
Stk_PA_Philadelphia,1.70,1.50,1.90,3.2,-0.50,39.94004537,-75.17222707
Stk_PA_Philadelphia,4.20,3.70,4.70,3.2,0.33,39.88790772,-75.25530082
Stk_PA_Pittsburgh,4.40,4.00,4.90,3.2,0.40,40.46718119,-79.9952226
Stk_PA_Philadelphia,4.30,3.90,4.60,3.2,0.37,40.02857578,-75.12764477
Stk_PA_Philadelphia,2.70,2.50,2.90,3.2,-0.17,39.94635235,-75.20825839
Stk_PA_Philadelphia,4.40,3.90,5.00,3.2,0.40,40.03434798,-75.00578111
Stk_PA_Philadelphia,7.00,6.50,7.60,3.2,1.27,39.99621378,-75.15035862
Stk_PA_Philadelphia,8.40,7.60,9.40,3.2,1.73,39.98614297,-75.17942805
Stk_PA_Bethlehem,3.00,2.70,3.50,3.2,-0.07,40.65947626,-75.34715324
Stk_PA_Philadelphia,5.90,5.50,6.30,3.2,0.90,39.96783224,-75.22543837
Stk_PA_Philadelphia,3.80,3.60,4.10,3.2,0.20,40.0497812,-75.12523139
Stk_PA_Allentown,3.70,3.40,3.90,3.2,0.17,40.60417863,-75.47932506
Stk_PA_Philadelphia,2.40,2.10,2.80,3.2,-0.27,39.97357729,-75.12943266
Stk_PA_Philadelphia,6.40,5.60,7.10,3.2,1.07,39.94463698,-75.23321684
Stk_PA_Philadelphia,3.00,2.70,3.30,3.2,-0.07,40.02108984,-75.05152698
Stk_PA_Philadelphia,3.90,3.40,4.40,3.2,0.23,40.03893708,-75.18270378
Stk_PA_Pittsburgh,7.20,6.50,8.20,3.2,1.33,40.4546279,-79.89683317
Stk_PA_Pittsburgh,3.00,2.70,3.40,3.2,-0.07,40.39466055,-80.00508191
Stk_PA_Philadelphia,5.00,4.70,5.40,3.2,0.60,40.01072447,-75.14214722
Stk_PA_Philadelphia,3.80,3.20,4.50,3.2,0.20,40.04873952,-75.18860697
Stk_PA_Philadelphia,6.20,5.50,6.80,3.2,1.00,39.95688208,-75.22653894
Stk_PA_Erie,2.50,2.30,2.70,3.2,-0.23,42.12309638,-80.09920386
Stk_PA_Philadelphia,3.30,2.90,3.70,3.2,0.03,39.99108998,-75.09271532
Stk_PA_Philadelphia,3.30,3.00,3.60,3.2,0.03,39.92906404,-75.1719912
Stk_PA_Philadelphia,4.20,3.80,4.60,3.2,0.33,39.90689706,-75.24749668
Stk_PA_Philadelphia,2.30,2.00,2.60,3.2,-0.30,39.97938097,-75.12319021
Stk_PA_Philadelphia,3.60,3.30,3.90,3.2,0.13,40.04376327,-75.08519132
Stk_PA_Philadelphia,3.90,3.60,4.20,3.2,0.23,40.0096746,-75.10683743
Stk_PA_Philadelphia,1.60,1.50,1.70,3.2,-0.53,40.02834211,-75.22408209
Stk_PA_Pittsburgh,3.20,2.80,3.60,3.2,0.00,40.3714027,-79.91411259
Stk_PA_Pittsburgh,2.90,2.60,3.30,3.2,-0.10,40.38892664,-80.01633259
Stk_PA_Philadelphia,3.90,3.50,4.20,3.2,0.23,40.03731933,-75.02625817
Stk_PA_Philadelphia,4.00,3.60,4.40,3.2,0.27,39.91794252,-75.16006286
Stk_PA_Philadelphia,5.40,4.80,6.00,3.2,0.73,40.05872556,-75.15469208
Stk_PA_Philadelphia,5.60,5.10,6.10,3.2,0.80,40.04170351,-75.16453098
Stk_PA_Philadelphia,4.90,4.40,5.50,3.2,0.57,40.02851099,-75.16970856
Stk_PA_Philadelphia,3.70,3.40,4.00,3.2,0.17,39.99644696,-75.11675256
Stk_PA_Philadelphia,2.70,2.50,3.10,3.2,-0.17,39.94715955,-75.15663887
Stk_PA_Philadelphia,2.80,2.50,3.00,3.2,-0.13,39.97804633,-75.13552416
Stk_PA_Philadelphia,3.60,3.20,4.00,3.2,0.13,39.97458783,-75.26790378
Stk_PA_Philadelphia,1.00,1.00,1.00,3.2,-0.73,40.08665102,-75.00626369
Stk_PA_Philadelphia,4.80,4.50,5.20,3.2,0.53,39.93823564,-75.19610703
Stk_PA_Bethlehem,3.20,2.70,3.70,3.2,0.00,40.64044104,-75.41789604
Stk_PA_Allentown,2.90,2.40,3.60,3.2,-0.10,40.59820078,-75.50213
Stk_PA_Philadelphia,4.70,4.00,5.40,3.2,0.50,40.06042025,-75.17607174
Stk_PA_Philadelphia,6.60,6.00,7.30,3.2,1.13,39.93084197,-75.21465891
Stk_PA_Pittsburgh,8.80,7.70,10.00,3.2,1.87,40.45943172,-79.90394769
Stk_PA_Philadelphia,1.00,0.90,1.10,3.2,-0.73,39.95393197,-75.19844767
Stk_PA_Erie,3.30,2.90,3.90,3.2,0.03,42.09745479,-80.09611699
Stk_PA_Allentown,3.90,3.50,4.20,3.2,0.23,40.57579681,-75.46789219
Stk_PA_Erie,3.90,3.60,4.30,3.2,0.23,42.11641011,-80.02675716
Stk_PA_Philadelphia,1.80,1.60,2.10,3.2,-0.47,40.01279611,-75.19397013
Stk_PA_Pittsburgh,4.00,3.70,4.40,3.2,0.27,40.40009083,-79.94713127
Stk_PA_Philadelphia,4.00,3.60,4.40,3.2,0.27,39.91941342,-75.23352562
Stk_PA_Pittsburgh,2.70,2.30,3.10,3.2,-0.17,40.43539128,-80.02476141
Stk_PA_Pittsburgh,4.30,3.80,4.80,3.2,0.37,40.45549644,-80.02504789
Stk_PA_Philadelphia,5.50,5.00,6.00,3.2,0.77,40.0458879,-75.1544482
Stk_PA_Philadelphia,1.40,1.30,1.50,3.2,-0.60,39.94713673,-75.18022792
Stk_PA_Philadelphia,5.30,4.90,5.70,3.2,0.70,40.02605056,-75.1438524
Stk_PA_Philadelphia,3.00,2.70,3.30,3.2,-0.07,40.04394109,-75.04482812
Stk_PA_Philadelphia,3.60,3.40,3.90,3.2,0.13,40.03931898,-75.06981404
Stk_PA_Philadelphia,6.30,5.80,6.80,3.2,1.03,40.00274486,-75.1763245
Stk_PA_Allentown,5.50,4.80,6.20,3.2,0.77,40.60999696,-75.49278327
Stk_PA_Philadelphia,1.40,1.30,1.60,3.2,-0.60,39.96896964,-75.17857747
Stk_PA_Philadelphia,3.20,2.80,3.60,3.2,0.00,40.08424575,-74.97879872
Stk_PA_Philadelphia,7.00,6.20,7.80,3.2,1.27,39.94836486,-75.23605063
Stk_PA_Pittsburgh,4.10,3.60,4.50,3.2,0.30,40.39907364,-79.99318964
Stk_PA_Philadelphia,2.90,2.70,3.00,3.2,-0.10,39.92855266,-75.15370326
Stk_PA_Philadelphia,2.50,2.20,2.90,3.2,-0.23,40.05098576,-75.24369716
Stk_PA_Philadelphia,3.10,2.70,3.40,3.2,-0.03,39.9764305,-75.15469901
Stk_PA_Philadelphia,6.80,6.10,7.50,3.2,1.20,39.97372901,-75.20629516
Stk_PA_Philadelphia,3.50,3.30,3.80,3.2,0.10,40.04281632,-75.09943505
Stk_PA_Pittsburgh,1.00,1.00,1.00,3.2,-0.73,40.44204236,-79.90633097
Stk_PA_Pittsburgh,3.40,3.00,3.90,3.2,0.07,40.46890942,-79.95719636
Stk_PA_Philadelphia,3.40,3.00,3.70,3.2,0.07,40.04538481,-75.00907637
Stk_PA_Philadelphia,3.70,3.20,4.20,3.2,0.17,39.98363442,-75.10670959
Stk_PA_Pittsburgh,2.60,2.20,3.20,3.2,-0.20,40.42131843,-79.91875628
Stk_PA_Philadelphia,2.80,2.60,3.10,3.2,-0.13,39.99190697,-75.24043695
Stk_PA_Philadelphia,3.50,3.00,4.00,3.2,0.10,39.91846584,-75.18313222
Stk_PA_Philadelphia,3.90,3.50,4.30,3.2,0.23,40.04932306,-75.13315123
Stk_PA_Philadelphia,4.00,3.60,4.30,3.2,0.27,40.01595293,-75.06780134
Stk_PA_Philadelphia,3.80,3.20,4.40,3.2,0.20,40.11199871,-75.01717079
Stk_PA_Philadelphia,3.90,3.40,4.40,3.2,0.23,39.96513123,-75.15073815
Stk_PA_Pittsburgh,1.80,1.60,2.10,3.2,-0.47,40.42981558,-79.98496763
Stk_PA_Pittsburgh,4.00,3.70,4.40,3.2,0.27,40.45789133,-80.05241788
Stk_PA_Philadelphia,1.30,1.20,1.50,3.2,-0.63,39.94025463,-75.14831274
Stk_PA_Philadelphia,7.80,7.00,8.70,3.2,1.53,40.00812825,-75.1621608
Stk_PA_Philadelphia,4.00,3.80,4.30,3.2,0.27,40.03573025,-75.09388388
Stk_PA_Pittsburgh,2.80,2.30,3.50,3.2,-0.13,40.44734774,-79.94937262
Stk_PA_Philadelphia,4.80,4.30,5.40,3.2,0.53,39.96016079,-75.20747227
Stk_PA_Pittsburgh,5.40,4.70,6.20,3.2,0.73,40.45318146,-79.95979159
Stk_PA_Allentown,3.80,3.50,4.10,3.2,0.20,40.60718088,-75.4717305
Stk_PA_Pittsburgh,3.80,3.30,4.30,3.2,0.20,40.46898106,-79.92449073
Stk_PA_Allentown,4.00,3.70,4.20,3.2,0.27,40.60540785,-75.45823424
Stk_PA_Pittsburgh,3.60,3.20,4.10,3.2,0.13,40.45849045,-80.01200673
Stk_PA_Pittsburgh,1.00,1.00,1.00,3.2,-0.73,40.451987,-80.02801231
Stk_PA_Philadelphia,4.60,4.10,5.20,3.2,0.47,39.95941794,-75.19772448
Stk_PA_Philadelphia,6.60,6.00,7.10,3.2,1.13,39.97087703,-75.1524556
Stk_PA_Philadelphia,3.10,2.70,3.40,3.2,-0.03,40.0670775,-75.18940583
Stk_PA_Philadelphia,3.30,2.90,3.70,3.2,0.03,40.07113227,-75.0733726
Stk_PA_Pittsburgh,3.80,3.30,4.30,3.2,0.20,40.39936633,-79.98383102
Stk_PA_Pittsburgh,2.80,2.50,3.00,3.2,-0.13,40.44011022,-79.96634762
Stk_PA_Pittsburgh,3.80,3.40,4.20,3.2,0.20,40.38472917,-79.99206673
Stk_PA_Philadelphia,2.00,1.80,2.30,3.2,-0.40,39.93676337,-75.15951013
Stk_PA_Pittsburgh,7.50,6.80,8.30,3.2,1.43,40.4517704,-79.88827812
Stk_PA_Pittsburgh,1.40,1.30,1.60,3.2,-0.60,40.45651596,-79.91978946
Stk_PA_Philadelphia,3.70,3.50,4.00,3.2,0.17,40.01710085,-75.11518206
Stk_PA_Philadelphia,4.80,4.40,5.20,3.2,0.53,39.91500134,-75.22880934
Stk_PA_Philadelphia,6.90,6.10,7.60,3.2,1.23,40.03332874,-75.16204624
Stk_PA_Philadelphia,3.50,3.00,4.00,3.2,0.10,40.04510498,-75.02728686
Stk_PA_Philadelphia,6.20,5.70,6.70,3.2,1.00,40.05434314,-75.16827635
Stk_PA_Philadelphia,7.50,6.90,8.20,3.2,1.43,40.00368247,-75.15530715
Stk_PA_Philadelphia,3.30,2.80,3.80,3.2,0.03,40.07141662,-75.23325685
Stk_PA_Erie,4.30,4.00,4.60,3.2,0.37,42.12103757,-80.05514916
Stk_PA_Philadelphia,3.20,3.00,3.50,3.2,0.00,40.06147855,-75.05923503
Stk_PA_Philadelphia,3.30,2.90,3.70,3.2,0.03,40.12125528,-75.02538711
Stk_PA_Pittsburgh,3.60,3.20,4.10,3.2,0.13,40.48569615,-80.03199663
Stk_PA_Philadelphia,8.80,7.20,10.50,3.2,1.87,40.11298992,-74.98676192
Stk_PA_Bethlehem,2.70,2.50,3.00,3.2,-0.17,40.610233,-75.38046108
Stk_PA_Philadelphia,1.60,1.40,1.80,3.2,-0.53,39.95117366,-75.1727352
